participantId,objectName,objectDwellFirstTime,objectDwellEndTime,objectDwellTotalTime,objectDwellValid,objectDwellPosX,objectDwellPosY,objectDwellPosZ,objectDwellDistance
501,Railing,63724.0,63792.0,68.0,1,35.04948,14.05457,2.95693,4.961369
501,3K,63880.0,64124.0,244.0,1,35.46121,14.05285,3.097273,10.041597
501,3K_Display_Case,64236.0,64800.0,564.0,1,36.09803,13.95709,3.901388,8.959088
501,3H,64848.0,64912.0,64.0,1,36.87102,13.40001,5.283396,8.681037
501,3I,64924.0,65004.0,80.0,1,36.8943,13.30634,5.464613,8.544239
501,Plastic,65024.0,65080.0,56.0,1,36.93666,13.15946,5.720618,7.534282
501,Glass,65092.0,65280.0,188.0,1,36.96052,13.14662,5.918503,7.2588882
501,3K_Display_Case,65324.0,65412.0,88.0,1,37.07702,12.86545,6.443233,6.5778008
501,Column,65480.0,65612.0,132.0,1,37.12619,12.71958,6.8262,3.2746015
501,3G_Hallway_Door,65620.0,65712.0,92.0,1,36.89674,12.57374,7.07939,6.9193335
501,Column,65724.0,65912.0,188.0,1,36.70786,12.55156,7.304596,2.5540452
501,3I,65936.0,66344.0,408.0,1,36.30905,12.34978,7.734128,7.145234
501,Column,66380.0,66892.0,512.0,1,36.00432,11.86779,8.801755,0.99973166
501,3K_Evac_Plan,66900.0,67124.0,224.0,1,35.46491,11.6793,9.402933,0.29609776
501,Wall_Part,67124.0,67212.0,88.0,1,34.91059,11.55245,9.577643,4.0445604
501,Wall_Part,67268.0,67368.0,100.0,1,34.49302,11.55235,9.542766,4.251758
501,3S,67556.0,67676.0,120.0,1,33.8867,11.54564,8.974167,9.860926
501,3S_Hallway_Door_Bridge_Collider,67688.0,68212.0,524.0,1,33.70713,11.54382,8.642922,12.332621
501,Wall_Part,68244.0,68456.0,212.0,1,32.85693,10.99155,7.452367,7.584217
501,Wall_Part,68744.0,68932.0,188.0,1,32.63042,10.4756,6.231143,6.3319073
501,3O_Evac_Arrow_1,68944.0,69156.0,212.0,1,32.67757,10.2482,5.727819,5.7009873
501,Wall_Part,69168.0,69232.0,64.0,1,32.78825,10.01735,5.185895,5.0489187
501,3O_Evac_Arrow_1,69244.0,69388.0,144.0,1,32.82127,9.89817,5.001105,4.815155
501,Wall_Part,69400.0,69876.0,476.0,1,32.92923,9.711649,4.63882,4.584358
501,Wall_Part,69908.0,70532.0,624.0,1,33.62299,9.254547,3.531583,5.358861
501,2L_Hallway_Door,70548.0,70776.0,228.0,1,35.30584,9.10502,3.124289,7.469431
501,2K_Brno_Sat,70824.0,70908.0,84.0,1,35.9688,9.090386,3.596868,9.627809
501,Wall_Part,70924.0,71044.0,120.0,1,36.14026,9.055264,3.82931,9.2698765
501,2K_Brno_Sat,71056.0,71108.0,52.0,1,36.29786,8.938576,4.144521,8.927933
501,Wall_Part,71120.0,71288.0,168.0,1,36.38844,8.806515,4.26976,8.820876
501,Wall_Part,71356.0,71620.0,264.0,1,36.64079,8.644222,4.86174,4.375846
501,3Q_Evac_Arrow_1,71840.0,71932.0,92.0,1,37.10905,8.083487,6.025288,3.5227544
501,Wall_Part,71940.0,72020.0,80.0,1,37.14561,8.030727,6.313564,2.6977496
501,3Q_Evac_Arrow_1,72028.0,72108.0,80.0,1,37.18233,7.939904,6.519653,2.649785
501,2L_Hallway_Door,72132.0,72208.0,76.0,1,37.20814,7.796191,6.775948,3.720179
501,Wall_Part,72308.0,72564.0,256.0,1,37.1369,7.652537,7.241687,12.609455
501,2K_2NP_Board,72576.0,74008.0,1432.0,1,36.9146,7.366833,7.890812,4.995113
501,Wall_Part,74076.0,74332.0,256.0,1,36.14546,6.669297,9.843601,6.577556
501,2K_Evac_Plan,74500.0,74740.0,240.0,1,35.53072,6.656857,10.80232,1.7170397
501,Wall_Part,74752.0,74956.0,204.0,1,34.87655,6.655009,10.46135,10.680592
501,2S_Tree_3,74964.0,75052.0,88.0,1,34.40756,6.652975,10.00918,12.788056
501,2S_Bench,75164.0,75664.0,500.0,1,34.19373,6.651249,9.762112,12.456228
501,2S_Wall,75676.0,75864.0,188.0,1,33.36702,6.568387,8.481615,8.3260565
501,Column,75964.0,76084.0,120.0,1,32.99727,6.335722,7.819039,4.6788397
501,Wall_Part,76096.0,76172.0,76.0,1,32.90519,6.212816,7.483549,7.7519484
501,Wall_Part,76276.0,76540.0,264.0,1,32.84819,5.998452,7.049065,6.925768
501,2S_Wall,76552.0,76684.0,132.0,1,32.85209,5.738138,6.302037,6.1361327
501,2S_Wall,76752.0,76832.0,80.0,1,32.86498,5.573592,5.756419,5.5978265
501,2O_Evac_Arrow_2,76844.0,76952.0,108.0,1,32.87307,5.477115,5.526826,5.2705526
501,Wall_Part,76964.0,77064.0,100.0,1,32.88768,5.34614,5.229832,5.386842
501,Wall_Part,77132.0,77428.0,296.0,1,33.00233,5.213353,4.794969,5.3074512
501,2P_Small_Plant_2,77440.0,77496.0,56.0,1,33.38779,4.938192,4.046499,5.310312
501,2P_Window,77508.0,77664.0,156.0,1,33.4927,4.822014,3.931036,5.7743735
501,Wall_Part,77672.0,77896.0,224.0,1,33.74753,4.690731,3.559218,5.2220855
501,Column,77908.0,78064.0,156.0,1,34.18119,4.554871,3.100815,0.98347
501,Wall_Part,78072.0,78284.0,212.0,1,34.65298,4.554611,3.013759,4.506394
501,Wall_Part,78320.0,78372.0,52.0,1,35.36848,4.553256,3.044622,5.6364565
501,Radiator_ET,78388.0,78472.0,84.0,1,35.54098,4.552673,3.127086,10.173042
501,sideDoorsNonSpecific,78484.0,78572.0,88.0,1,35.76463,4.55231,3.316647,9.783765
501,Radiator_ET,78596.0,78668.0,72.0,1,35.96099,4.539036,3.571872,9.4378395
501,Wall_Part,78684.0,78804.0,120.0,1,36.11033,4.534713,3.772625,9.291912
501,sideDoorsNonSpecific,78816.0,79040.0,224.0,1,36.38906,4.416401,4.039294,8.64545
501,Wall_Part,79052.0,79172.0,120.0,1,36.73112,4.228706,4.574326,8.072967
501,sideDoorsNonSpecific,79184.0,79460.0,276.0,1,36.86262,4.117034,4.912619,7.702728
501,sideDoorsNonSpecific,79496.0,79584.0,88.0,1,37.16246,3.803293,5.65618,6.9506507
501,1K_1NP_Board,79620.0,79684.0,64.0,1,37.21849,3.698942,5.993964,6.9489036
501,1K_1NP_Board,79728.0,80196.0,468.0,1,37.23197,3.633503,6.294872,6.978031
501,Wall_Part,80204.0,80260.0,56.0,1,37.12411,3.18954,7.527029,5.8688025
501,Desk1,80316.0,80428.0,112.0,1,37.00982,3.066627,7.799726,7.1023273
501,Desk1,80460.0,80540.0,80.0,1,36.80898,2.943721,8.122203,6.2959485
501,Elec_Closet,80548.0,80860.0,312.0,1,36.69169,2.914592,8.367675,7.9718833
501,1K_1NP_Board,80872.0,82284.0,1412.0,1,36.23323,2.625966,9.124327,3.99464
501,sideDoorsNonSpecific,82384.0,82452.0,68.0,1,35.669,2.474888,10.35504,4.42043
501,Wall_Part,82460.0,83104.0,644.0,1,35.67816,2.47374,10.36091,4.126061
501,Wall_Part,83160.0,83284.0,124.0,1,35.67525,2.46157,10.36327,4.587127
501,sideDoorsNonSpecific,83292.0,83804.0,512.0,1,35.67396,2.459505,10.36835,4.509257
501,Wall_Part,83816.0,83872.0,56.0,1,34.44669,2.458459,10.74245,3.3125129
501,Wall_Part,83972.0,84436.0,464.0,1,34.11306,2.458389,11.06834,1.5022901
501,Wall_Part,84472.0,84660.0,188.0,1,33.97799,2.458874,11.30981,9.061484
501,1I_Hall_End,84672.0,85172.0,500.0,1,33.37701,2.460821,11.29043,14.424428
501,Ventilation,85172.0,85428.0,256.0,1,32.89143,2.464563,11.27604,6.941164
501,sideDoorsNonSpecific,85524.0,85580.0,56.0,1,32.92051,2.4655,11.29267,1.5935569
501,Wall_Part,85592.0,85668.0,76.0,1,32.92705,2.464293,11.30745,1.3821876
501,Column,85760.0,85924.0,164.0,1,32.92515,2.459761,11.34825,3.2970843
501,Wall_Part,85936.0,86024.0,88.0,1,32.91476,2.456651,11.36604,4.940062
501,Bars_Door_2,86080.0,86136.0,56.0,1,32.91821,2.454975,11.35692,10.676835
501,1S_Access_2_Door,86180.0,86916.0,736.0,1,32.91639,2.454581,11.35321,11.471851
501,Server,86936.0,87080.0,144.0,1,32.84328,2.456733,11.08286,7.1187763
501,Bars_Door_2,87084.0,87280.0,196.0,1,32.72848,2.45626,10.6471,9.825181
501,Server,87292.0,87436.0,144.0,1,32.57005,2.455477,10.04061,6.2532163
501,sideDoorsNonSpecific,87444.0,87580.0,136.0,1,32.46495,2.455032,9.604452,8.387928
501,Wall_Part,87580.0,87680.0,100.0,1,32.37728,2.469426,9.191348,8.754709
501,sideDoorsNonSpecific,87692.0,87768.0,76.0,1,32.31207,2.469423,8.873741,8.175127
501,Server,87812.0,88268.0,456.0,1,32.25808,2.410958,8.542794,5.479197
501,Wall_Part,88336.0,88424.0,88.0,1,32.19924,1.863342,7.171491,6.8620324
