participantId,objectName,objectDwellFirstTime,objectDwellEndTime,objectDwellTotalTime,objectDwellValid,objectDwellPosX,objectDwellPosY,objectDwellPosZ,objectDwellDistance
501,4I_Evac_Exit,30652.0,30664.0,12.0,0,32.17488,16.56139,27.23158,1.864809
501,Wall_Part,30664.0,30860.0,196.0,1,32.12458,16.56134,27.22907,1.6001065
501,4D_Medium_Plant_10,30872.0,30872.0,0.0,0,31.59147,16.56058,27.43143,19.856297
501,4D_Medium_Plant_2,30884.0,30884.0,0.0,0,31.56385,16.56064,27.4732,19.715837
501,Basic Wall:Cihla plná pálená 750mm:728921,30896.0,31084.0,188.0,1,31.55091,16.56065,27.49478,11.4726
501,4C_Bench,31092.0,31128.0,36.0,0,31.44185,16.55953,27.74632,9.891353
501,4C_Medium_Plant_1,31140.0,31140.0,0.0,0,31.44047,16.55934,27.74406,11.716063
501,4C_Table_1_set,31152.0,31152.0,0.0,0,31.44014,16.55924,27.74348,12.607712
501,4C_Medium_Plant_1,31164.0,31164.0,0.0,0,31.43981,16.55917,27.74285,11.902268
501,4C_Bench,31172.0,31472.0,300.0,1,31.43954,16.55907,27.74223,10.616572
501,Basic Wall:Cihla plná pálená 750mm:728921,31484.0,31528.0,44.0,0,30.67724,16.55928,27.49232,8.776267
501,Little_Sign,31532.0,31552.0,20.0,0,30.53517,16.55959,27.44784,6.9396944
501,Basic Wall:Cihla plná pálená 750mm:728921,31564.0,31708.0,144.0,1,30.46434,16.55962,27.42625,6.8963966
501,Little_Sign,31720.0,31764.0,44.0,0,30.01671,16.56062,27.28828,6.493684
501,Basic Wall:Cihla plná pálená 750mm:728921,31772.0,31772.0,0.0,0,29.87551,16.56116,27.24426,6.644919
501,Little_Sign,31784.0,31784.0,0.0,0,29.82816,16.56124,27.22929,6.4709134
501,Basic Wall:Cihla plná pálená 750mm:728921,31796.0,31884.0,88.0,1,29.80467,16.56133,27.2219,6.5974116
501,Little_Sign,31896.0,31900.0,4.0,0,29.51834,16.56148,27.14536,6.0320635
501,Basic Wall:Cihla plná pálená 750mm:728921,31908.0,31908.0,0.0,0,29.4697,16.56144,27.13548,7.690529
501,4D_Hall_End,31916.0,31932.0,16.0,0,29.44544,16.56143,27.13091,16.116053
501,4D_Medium_Plant_2,31940.0,31940.0,0.0,0,29.37201,16.56136,27.11818,17.508993
501,4D_Hall_End,31952.0,31952.0,0.0,0,29.34763,16.5613,27.11408,18.329111
501,4E_Tree_1,31964.0,32008.0,44.0,0,29.32314,16.56118,27.11014,17.282936
501,4C_Window_4,32020.0,32028.0,8.0,0,29.15077,16.56091,27.08455,13.225758
501,Wall_Part,32040.0,32040.0,0.0,0,29.10159,16.56082,27.07738,11.48691
501,4C_Window_4,32052.0,32052.0,0.0,0,29.05223,16.56078,27.07018,13.129691
501,Wall_Part,32064.0,32164.0,100.0,1,29.02763,16.56077,27.06656,11.35063
501,4C_Window_4,32172.0,32172.0,0.0,0,28.68251,16.56072,27.01652,12.764397
501,Wall_Part,32184.0,32184.0,0.0,0,28.65785,16.56071,27.01324,11.128986
501,4C_Window_4,32196.0,32196.0,0.0,0,28.63319,16.56071,27.00996,12.707385
501,Wall_Part,32208.0,32284.0,76.0,1,28.58379,16.56072,27.00346,12.71763
501,4E_Tree_1,32296.0,32308.0,12.0,0,28.33644,16.56082,26.97397,16.29914
501,4D_Hall_End,32316.0,32316.0,0.0,0,28.26216,16.56079,26.96586,17.246061
501,4D_Medium_Plant_10,32328.0,32372.0,44.0,0,28.23742,16.56078,26.9634,16.528791
501,2M_Obložení okno vnitřní rovné:Rámeček obrázku:729643,32384.0,32384.0,0.0,0,28.06268,16.56065,26.95479,12.138496
501,Wall_Part,32396.0,32572.0,176.0,1,28.03767,16.56061,26.95366,9.33431
501,4C_Window_3,32584.0,32584.0,0.0,0,27.46318,16.56076,26.93508,8.422456
501,4D_Hall_End,32596.0,32596.0,0.0,0,27.43825,16.56078,26.93442,16.39691
501,4D_Medium_Plant_10,32608.0,32796.0,188.0,1,27.38831,16.56079,26.93316,16.100521
501,4D_Medium_Plant_2,32808.0,32808.0,0.0,0,26.81328,16.56112,26.91807,14.939775
501,Basic Wall:Cihla plná pálená 750mm:729120,32816.0,32816.0,0.0,0,26.7632,16.5611,26.91676,15.8240185
501,Basic Wall:Cihla plná pálená 750mm:728921,32828.0,33348.0,520.0,1,26.73809,16.56109,26.91611,11.690599
501,4D_Hall_End,33360.0,33372.0,12.0,0,25.13445,16.56182,26.89508,12.439662
501,4D_Medium_Plant_2,33384.0,33384.0,0.0,0,25.05941,16.56194,26.8944,13.229786
501,4D_Hall_End,33396.0,33516.0,120.0,1,25.0344,16.562,26.89414,13.969119
501,Basic Wall:Cihla plná pálená 750mm:729120,33528.0,33528.0,0.0,0,24.63433,16.56223,26.89038,13.562872
501,4D_Hall_End,33540.0,33628.0,88.0,1,24.60938,16.56229,26.89011,13.538135
501,4E_Tree_1,33640.0,33640.0,0.0,0,24.3098,16.56276,26.88751,12.236715
501,Wall_Part,33652.0,33652.0,0.0,0,24.25982,16.56281,26.88722,8.955483
501,4C_Window_4,33660.0,33692.0,32.0,0,24.23485,16.56287,26.88704,8.301951
501,4M_Obložení okno vnitřní rovné:Rámeček obrázku:729643,33708.0,33708.0,0.0,0,24.11001,16.56287,26.88647,8.184493
501,4C_Evac_Arrow_1_NE,33716.0,33804.0,88.0,1,24.06005,16.56284,26.88626,8.986758
501,Wall_Part,33816.0,33948.0,132.0,1,23.76045,16.56295,26.88536,9.333476
501,4E_Tree_1,33964.0,34004.0,40.0,0,23.33637,16.56355,26.88451,11.279983
501,4D_Hall_End,34016.0,34252.0,236.0,1,23.16141,16.56374,26.8842,12.119365
501,4D_Medium_Plant_2,34260.0,34272.0,12.0,0,22.43699,16.56415,26.88431,10.554146
501,4D_Hall_End,34284.0,34296.0,12.0,0,22.36198,16.56412,26.88436,11.200693
501,Basic Wall:Cihla plná pálená 750mm:728921,34308.0,34316.0,8.0,0,22.31195,16.56406,26.88449,7.5028954
501,4D_Hall_End,34328.0,34360.0,32.0,0,22.2369,16.5641,26.8845,7.9469085
501,Basic Wall:Cihla plná pálená 750mm:728921,34372.0,34628.0,256.0,1,22.11174,16.56412,26.88461,7.1886144
501,4D_Hall_End,34640.0,34984.0,344.0,1,21.31088,16.56337,26.88342,6.798658
501,4D_Medium_Plant_2,34996.0,34996.0,0.0,0,20.23524,16.56319,26.88025,8.403107
501,4D_Hall_End,35004.0,35028.0,24.0,0,20.21016,16.56317,26.88011,9.15156
501,4E_Tree_1,35040.0,35372.0,332.0,1,20.10999,16.56301,26.8796,8.094601
501,4D_Hall_End,35372.0,35396.0,24.0,0,19.08725,16.56309,26.87526,8.103494
501,4D_Medium_Plant_2,35404.0,35404.0,0.0,0,19.01252,16.56326,26.87498,7.1505895
501,4D_Hall_End,35416.0,35684.0,268.0,1,18.9626,16.56329,26.87483,8.005776
501,4D_Medium_Plant_2,35692.0,35692.0,0.0,0,18.13759,16.56305,26.87232,6.2710567
501,4D_Hall_End,35704.0,35740.0,36.0,0,18.11252,16.56302,26.87223,7.0437737
501,4E_Tree_1,35748.0,36504.0,756.0,1,17.96231,16.56292,26.87171,6.004432
501,Basic Wall:Cihla plná pálená 750mm:729120,36516.0,36516.0,0.0,0,15.68793,16.56186,26.84422,5.437685
501,4E_Tree_1,36524.0,36604.0,80.0,1,15.63812,16.56184,26.84139,4.094696
501,Basic Wall:Cihla plná pálená 750mm:729120,36616.0,36628.0,12.0,0,15.36531,16.56186,26.81655,5.180344
501,sideDoorsNonSpecific,36636.0,36740.0,104.0,1,15.31618,16.56186,26.81073,5.6366925
501,Basic Wall:Cihla plná pálená 750mm:729120,36748.0,37004.0,256.0,1,14.97888,16.56183,26.73376,5.9312057
501,4E_Tree_2,37016.0,37060.0,44.0,0,14.28324,16.56152,26.36538,7.823104
501,Basic Wall:Cihla plná pálená 750mm:729120,37072.0,37072.0,0.0,0,14.17288,16.56147,26.27194,13.239603
501,4F_Hall_End_NW,37084.0,37092.0,8.0,0,14.14026,16.56145,26.23588,17.000443
501,4E_Evac_Arrow_1,37104.0,37108.0,4.0,0,14.11096,16.56136,26.19897,1.5405059
501,Wall_Part,37116.0,37116.0,0.0,0,14.08423,16.56134,26.15836,1.9982721
501,4E_Evac_Arrow_1,37128.0,37140.0,12.0,0,14.07197,16.56134,26.13809,1.5277239
501,Wall_Part,37148.0,37284.0,136.0,1,14.06073,16.56133,26.11836,1.0868869
501,4E_Evac_Arrow_1,37292.0,37292.0,0.0,0,14.05968,16.56159,26.1226,1.6088037
501,Wall_Part,37304.0,37348.0,44.0,0,14.05935,16.56156,26.12259,2.2587965
501,4F_Hall_End_NW,37360.0,37916.0,556.0,1,14.05745,16.56146,26.12254,16.831015
501,Wall_Part,37928.0,37948.0,20.0,0,12.88429,16.56081,26.12514,13.442734
501,4E_Window_3,37960.0,37960.0,0.0,0,12.86863,16.56082,26.02705,11.485499
501,Wall_Part,37972.0,38260.0,288.0,1,12.86549,16.56079,26.00254,9.428847
501,4E_Window_1,38268.0,38504.0,236.0,1,12.80815,16.55999,25.1034,3.1528149
501,3M_Obložení okno vnitřní rovné:Rámeček obrázku:729647,38516.0,38516.0,0.0,0,12.77129,16.56022,24.37862,2.5419028
501,5M_Obložení okno vnitřní rovné:Rámeček obrázku:729647,38516.0,38516.0,0.0,0,12.7699,16.56022,24.35366,2.5126631
501,1M_Obložení okno vnitřní rovné:Rámeček obrázku:729647,38524.0,38524.0,0.0,0,12.76859,16.56024,24.32867,2.5130744
501,9M_Obložení okno vnitřní rovné:Rámeček obrázku:729647,38536.0,38536.0,0.0,0,12.76727,16.56025,24.30369,2.5131466
501,Wall_Part,38548.0,38824.0,276.0,1,12.76594,16.56027,24.27871,2.4941971
501,4E_Window_2,38824.0,38836.0,12.0,0,12.71826,16.561,23.43125,5.358208
501,3M_Obložení okno vnitřní rovné:Rámeček obrázku:729651,38844.0,38844.0,0.0,0,12.71526,16.56112,23.38148,5.1227503
501,Wall_Part,38856.0,38992.0,136.0,1,12.71383,16.5612,23.35657,5.1315055
501,3M_Obložení okno vnitřní rovné:Rámeček obrázku:729651,39004.0,39004.0,0.0,0,12.69074,16.56159,22.91038,4.689885
501,4E_Window_2,39012.0,39024.0,12.0,0,12.69034,16.56158,22.88589,4.6840205
501,Wall_Part,39036.0,39056.0,20.0,0,12.69098,16.56161,22.81139,4.9623165
501,4F_Hall_End_NW,39068.0,39380.0,312.0,1,12.6929,16.56178,22.71154,13.437156
501,4F_Hall_End_Corner,39392.0,39404.0,12.0,0,12.73366,16.56266,21.73667,11.934258
501,4F_Medium_Plant_10,39416.0,39424.0,8.0,0,12.73552,16.56263,21.68643,11.3302765
501,4F_Hall_End_Corner,39436.0,39436.0,0.0,0,12.73876,16.56257,21.61123,11.710596
501,4F_Medium_Plant_10,39448.0,39448.0,0.0,0,12.73968,16.56254,21.58615,11.16126
501,4F_Hall_End_Corner,39460.0,39460.0,0.0,0,12.74201,16.5625,21.53611,11.744866
501,4F_Medium_Plant_10,39468.0,39468.0,0.0,0,12.74291,16.56243,21.511,10.278775
501,4F_Hall_End_Corner,39480.0,39516.0,36.0,0,12.74381,16.5624,21.48592,11.661393
501,4F_Hall_End_NE,39524.0,39524.0,0.0,0,12.75037,16.56226,21.33568,10.873187
501,4F_Hall_End_Corner,39536.0,39536.0,0.0,0,12.7514,16.56225,21.31056,11.376614
501,4F_Hall_End_NE,39548.0,39628.0,80.0,1,12.75235,16.56225,21.28551,10.327655
501,Basic Wall:Cihla plná pálená 750mm:729120,39636.0,39636.0,0.0,0,12.76393,16.56228,21.01036,7.2174234
501,4F_Hall_End_NE,39656.0,39668.0,12.0,0,12.76549,16.5623,20.96027,9.036723
501,Basic Wall:Cihla plná pálená 750mm:729120,39680.0,39700.0,20.0,0,12.7674,16.56237,20.88513,7.6915154
501,4E_Tree_2,39712.0,39932.0,220.0,1,12.76756,16.56248,20.785,2.050825
501,Basic Wall:Cihla plná pálená 750mm:729120,39944.0,40216.0,272.0,1,12.7288,16.56209,20.0851,3.8509398
501,sideDoorsNonSpecific,40224.0,40336.0,112.0,1,12.67794,16.56173,19.23482,4.5974016
501,Basic Wall:Cihla plná pálená 750mm:729120,40348.0,40356.0,8.0,0,12.65899,16.56159,18.88502,4.7508154
501,4F_Hall_End_NE,40372.0,40372.0,0.0,0,12.65501,16.56158,18.8102,7.4201937
501,4F_Hall_End_Corner,40380.0,40380.0,0.0,0,12.65378,16.56159,18.78527,9.042845
501,4F_Hall_End_NW,40392.0,41612.0,1220.0,1,12.65105,16.56164,18.73538,9.395601
501,Basic Wall:Cihla plná pálená 750mm:750090,41624.0,42012.0,388.0,1,12.55712,16.56104,15.04738,6.3642755
501,4F_Hall_End_NW,42024.0,43192.0,1168.0,1,12.74331,16.56108,13.869,4.9120274
501,Basic Wall:Cihla plná pálená 750mm:750090,43204.0,43216.0,12.0,0,13.16436,16.56129,12.10029,3.4134088
501,sideDoorsNonSpecific,43228.0,43228.0,0.0,0,13.16451,16.56116,12.10191,4.502823
501,Basic Wall:Cihla plná pálená 750mm:750090,43236.0,43260.0,24.0,0,13.16448,16.56109,12.10279,5.092115
501,Lamp,43268.0,43268.0,0.0,0,13.16468,16.56089,12.10531,6.45453
501,Basic Wall:Cihla plná pálená 750mm:750090,43280.0,43380.0,100.0,1,13.16474,16.56083,12.10612,7.1493635
501,4G_Bench_1,43392.0,43392.0,0.0,0,13.1648,16.56033,12.11217,10.269483
501,Basic Wall:Cihla plná pálená 750mm:750090,43404.0,43412.0,8.0,0,13.16458,16.56023,12.11263,13.976678
501,4G_Bench_1,43424.0,43436.0,12.0,0,13.16421,16.5601,12.11329,11.127523
501,Cube (110),43444.0,43444.0,0.0,0,13.16313,16.56,12.11427,17.215487
501,Cube (166),43460.0,43460.0,0.0,0,13.16294,16.55995,12.1147,16.957449
501,4G,43468.0,43468.0,0.0,0,13.16258,16.5599,12.11518,17.75881
501,4H,43480.0,43480.0,0.0,0,13.1624,16.55991,12.11562,19.094862
501,4G_Medium_Plant_4,43492.0,43500.0,8.0,0,13.16189,16.55995,12.11611,16.752148
501,Wall_Part,43512.0,43512.0,0.0,0,13.16134,16.56007,12.11694,13.70397
501,4G_Bars_Collider_Right,43524.0,43524.0,0.0,0,13.18336,16.56009,12.10546,17.694296
501,Wall_Part,43532.0,43548.0,16.0,0,13.22769,16.5601,12.08259,15.50652
501,4G_Bars_Collider_Right,43556.0,43588.0,32.0,0,13.27251,16.56002,12.06003,17.596273
501,4G_Medium_Plant_4,43600.0,43600.0,0.0,0,13.40646,16.55982,11.99162,16.4934
501,4G_Bars_Collider_Right,43612.0,43812.0,200.0,1,13.42878,16.55979,11.98016,17.454803
501,4G_Medium_Plant_4,43820.0,43820.0,0.0,0,13.99429,16.55926,11.7127,15.901897
501,4G_Bars_Collider_Right,43820.0,44900.0,1080.0,1,14.01749,16.55926,11.70338,16.849678
501,4K_Bars_Collider_right,44908.0,45164.0,256.0,1,17.1913,16.56277,11.10151,24.473925
501,4G_Bars_Collider,45176.0,45244.0,68.0,1,17.98841,16.56326,11.04262,12.933959
501,4K_Bars_Collider_right,45256.0,45412.0,156.0,1,18.21288,16.56337,11.02611,23.468136
501,4G_Bars_Collider_Right,45420.0,45556.0,136.0,1,18.71163,16.56355,10.99613,12.125681
501,4K_Bars_Collider_right,45564.0,45768.0,204.0,1,19.16205,16.56329,10.98714,22.498674
501,4G_Bars_Collider_Right,45776.0,45800.0,24.0,0,19.78744,16.56346,10.97716,11.052624
501,Wall_Part,45812.0,46036.0,224.0,1,19.88736,16.56352,10.97576,10.061392
501,4G_Window_1,46044.0,46044.0,0.0,0,20.58579,16.5629,10.96743,6.4871364
501,Wall_Part,46056.0,46056.0,0.0,0,20.61059,16.5629,10.96736,5.030199
501,4G_Window_1,46056.0,46056.0,0.0,0,20.63559,16.5629,10.96701,6.5472717
501,Wall_Part,46068.0,46288.0,220.0,1,20.66035,16.56289,10.96702,4.4198594
501,9M_Obložení okno vnitřní rovné:Rámeček obrázku:729623,46300.0,46300.0,0.0,0,21.35664,16.56345,10.96128,2.9234097
501,4G_Window_2,46312.0,46476.0,164.0,1,21.38147,16.56351,10.96109,2.9526198
501,2M_Obložení okno vnitřní rovné:Rámeček obrázku:729623,46488.0,46488.0,0.0,0,21.90506,16.56423,10.95505,2.5390518
501,5M_Obložení okno vnitřní rovné:Rámeček obrázku:729623,46500.0,46508.0,8.0,0,21.93007,16.56427,10.95464,2.5031981
501,Wall_Part,46520.0,46564.0,44.0,0,22.00517,16.56431,10.9533,2.472334
501,4G_Window_1,46576.0,46588.0,12.0,0,22.18073,16.5641,10.94994,5.1410236
501,Wall_Part,46596.0,46832.0,236.0,1,22.23098,16.564,10.9488,5.041891
501,4G_Bars_Collider_Right,46844.0,47564.0,720.0,1,22.98326,16.56391,10.93345,8.048028
501,4L_Hall_End,47576.0,47576.0,0.0,0,25.17728,16.56332,10.73882,33.486343
501,4K_Bars_Collider_right,47588.0,47588.0,0.0,0,25.20215,16.5633,10.73685,16.46551
501,4G_Bars_Collider,47600.0,47732.0,132.0,1,25.22708,16.56327,10.73494,5.6758947
501,4K_Bars_Collider_right,47744.0,48088.0,344.0,1,25.6754,16.56322,10.71093,16.026155
501,4G_Bars_Collider,48100.0,48100.0,0.0,0,26.72561,16.56285,10.74917,4.2067986
501,Basic Wall:Cihla plná pálená 750mm:754171,48100.0,48108.0,8.0,0,26.7506,16.56285,10.74974,13.520332
501,4G_Bars_Collider,48124.0,48124.0,0.0,0,26.80072,16.56279,10.75073,4.1300893
501,Switch,48132.0,48132.0,0.0,0,26.85069,16.56276,10.75151,12.057075
501,4G_Bars_Collider,48144.0,48344.0,200.0,1,26.87572,16.56275,10.75175,4.054248
501,Wall_Part,48356.0,48380.0,24.0,0,27.5001,16.56274,10.74473,10.763523
501,Basic Wall:Cihla plná pálená 750mm:754171,48388.0,48388.0,0.0,0,27.59997,16.56267,10.74174,10.682039
501,4G_Bars_Collider,48400.0,49056.0,656.0,1,27.62493,16.56264,10.74092,3.2657044
501,Column,49068.0,49364.0,296.0,1,29.65227,16.56034,10.64427,5.1375566
501,4K_Evac_Plan,49376.0,49388.0,12.0,0,30.57698,16.55974,10.59412,4.659563
501,Wall_Part,49388.0,49708.0,320.0,1,30.61934,16.55976,10.59132,7.771685
501,Basic Wall:Cihla plná pálená 750mm:754171,49724.0,49744.0,20.0,0,31.53852,16.56004,10.54607,8.740181
501,4K_Bars_Collider_right,49756.0,49820.0,64.0,1,31.63762,16.56003,10.54768,10.0874195
501,4L_Trash_Can,49832.0,49832.0,0.0,0,31.63376,16.56012,10.55,26.709106
501,Wall_Part,49844.0,49844.0,0.0,0,31.63313,16.56012,10.5503,23.21419
501,4L_Window_4,49852.0,49852.0,0.0,0,31.63238,16.56009,10.55053,22.281374
501,4K_Bars_Collider,49864.0,49876.0,12.0,0,31.63149,16.56009,10.55072,9.565264
501,Wall_Part,49888.0,49900.0,12.0,0,31.62953,16.56003,10.55101,7.7939415
501,TV,49912.0,49912.0,0.0,0,31.6276,16.55995,10.55157,4.501099
501,Wall_Part,49924.0,49956.0,32.0,0,31.62668,16.55991,10.55191,3.7470539
501,sideDoorsNonSpecific,49964.0,49968.0,4.0,0,31.62259,16.55998,10.55292,5.767481
501,Wall_Part,49976.0,50252.0,276.0,1,31.62135,16.55996,10.55288,5.949728
501,sideDoorsNonSpecific,50264.0,50264.0,0.0,0,31.61432,16.55955,10.55064,5.6250134
501,Wall_Part,50276.0,50608.0,332.0,1,31.61452,16.55955,10.55054,4.9233637
501,4I_Bars_Collider,50620.0,50952.0,332.0,1,31.61775,16.56036,10.5447,14.535415
501,Wall_Part,50964.0,51088.0,124.0,1,31.89913,16.56024,10.89809,14.083534
501,4I_Bars_Collider,51100.0,51108.0,8.0,0,32.14306,16.56,11.21493,13.748986
501,4I_Closing_Bars,51120.0,51120.0,0.0,0,32.18827,16.56001,11.27476,13.632169
501,Wall_Part,51132.0,51364.0,232.0,1,32.20325,16.56,11.29477,13.143256
501,sideDoorsNonSpecific,51376.0,51388.0,12.0,0,32.84123,16.56014,11.17812,11.839138
501,Wall_Part,51396.0,51396.0,0.0,0,32.884,16.56012,11.15278,11.330335
501,sideDoorsNonSpecific,51408.0,51432.0,24.0,0,32.92694,16.5601,11.12748,11.592932
501,Wall_Part,51432.0,51440.0,8.0,0,32.99133,16.56007,11.08948,13.046374
501,4I_Bars_Collider,51452.0,51552.0,100.0,1,33.03417,16.56009,11.06411,13.881302
501,Wall_Part,51564.0,51664.0,100.0,1,33.3135,16.56032,10.89928,13.682704
501,sideDoorsNonSpecific,51676.0,51676.0,0.0,0,33.35467,16.56032,10.86861,5.122694
501,Wall_Part,51684.0,51684.0,0.0,0,33.35447,16.56033,10.86785,5.435679
501,sideDoorsNonSpecific,51700.0,51700.0,0.0,0,33.35427,16.56031,10.86677,4.3873873
501,Wall_Part,51708.0,51884.0,176.0,1,33.35409,16.56034,10.86519,4.015823
501,sideDoorsNonSpecific,51896.0,52068.0,172.0,1,33.35437,16.56066,10.8603,4.3273234
501,Wall_Part,52076.0,52352.0,276.0,1,33.35722,16.56105,10.91063,5.410883
501,sideDoorsNonSpecific,52364.0,52364.0,0.0,0,33.40892,16.56093,11.76128,11.738844
501,4I_Bars_Collider,52372.0,52372.0,0.0,0,33.41207,16.56093,11.81128,13.086082
501,4I_Closing_Bars,52384.0,52552.0,168.0,1,33.41375,16.56094,11.83629,13.043012
501,4I_Bars_Collider,52564.0,52964.0,400.0,1,33.44053,16.56084,12.3599,12.503463
501,4I_Closing_Bars,52972.0,52996.0,24.0,0,33.42647,16.56098,13.60766,11.268982
501,4I_Bars_Collider,53008.0,53352.0,344.0,1,33.42451,16.56096,13.70744,11.106469
501,4I_Closing_Bars,53364.0,53508.0,144.0,1,33.39845,16.56135,14.75562,10.10024
501,sideDoorsNonSpecific,53520.0,53520.0,0.0,0,33.37615,16.56106,15.2305,14.131439
501,4I_Bars_Collider,53532.0,53540.0,8.0,0,33.37499,16.56105,15.25548,9.662552
501,Wall_Part,53552.0,54296.0,744.0,1,33.37157,16.56103,15.33035,6.532832
501,4J_Medium_Plant_2,54296.0,54584.0,288.0,1,33.08224,16.56014,17.52514,4.4812326
501,4J_Window_Collider,54596.0,54716.0,120.0,1,32.57913,16.5598,18.22267,4.2057753
501,Wall_Part,54728.0,54804.0,76.0,1,32.25825,16.55968,18.44772,1.8405578
501,4J_WhiteBoard_Elevator_OOS,54808.0,54816.0,8.0,0,32.02978,16.55982,18.54476,2.3384135
501,Wall_Part,54828.0,54884.0,56.0,1,31.98355,16.55985,18.56363,2.7101698
501,4J_Window_Collider,54896.0,55008.0,112.0,1,31.79804,16.55976,18.6362,3.3464816
501,Wall_Part,55020.0,55040.0,20.0,0,31.63597,16.5596,18.69711,3.1084795
501,4J_WhiteBoard_Elevator_OOS,55052.0,55064.0,12.0,0,31.63768,16.55941,18.6977,2.149392
501,Door_1,55076.0,55076.0,0.0,0,31.6509,16.55925,18.74653,1.9419973
501,Door_2,55076.0,55076.0,0.0,0,31.6563,16.55925,18.77094,1.9502758
501,Wall_Part,55084.0,55228.0,144.0,1,31.66232,16.55915,18.79548,1.412669
501,Door_1,55240.0,55252.0,12.0,0,31.69813,16.55891,19.24591,1.8848121
501,4J_WhiteBoard_Elevator_OOS,55260.0,55396.0,136.0,1,31.69738,16.55881,19.32148,2.2093515
501,Door_1,55408.0,55584.0,176.0,1,31.63223,16.55839,19.71406,2.3475842
501,4J_WhiteBoard_Elevator_OOS,55596.0,55672.0,76.0,1,31.58519,16.55807,19.71723,2.402914
501,Wall_Part,55684.0,55716.0,32.0,0,31.39949,16.55796,19.64104,2.4655352
501,4J_WhiteBoard_Elevator_OOS,55728.0,55792.0,64.0,1,31.28359,16.55794,19.59325,2.3359191
501,Wall_Part,55804.0,55884.0,80.0,1,31.07538,16.55784,19.50658,2.1191587
501,4J_WhiteBoard_Elevator_OOS,55892.0,56060.0,168.0,1,30.82124,16.55698,19.39985,1.7889535
501,Door_1,56072.0,56128.0,56.0,1,30.57245,16.55351,19.29213,1.2987891
501,Wall_Part,56140.0,56328.0,188.0,1,30.57827,16.55233,19.29869,1.0184947
501,Door_1,56340.0,56452.0,112.0,1,30.57721,16.55129,19.30779,1.1339111
501,4J_WhiteBoard_Elevator_OOS,56460.0,56484.0,24.0,0,30.57182,16.55116,19.30287,1.3157454
501,Door_1,56496.0,56508.0,12.0,0,30.57088,16.55113,19.30312,1.3411134
501,4J_WhiteBoard_Elevator_OOS,56516.0,56852.0,336.0,1,30.57046,16.55112,19.30355,1.2945124
501,Door_1,56860.0,56892.0,32.0,0,30.57131,16.55168,19.30757,1.3006767
501,Wall_Part,56904.0,57684.0,780.0,1,30.57195,16.55172,19.31502,1.0094687
501,sideDoorsNonSpecific,57692.0,57708.0,16.0,0,31.6177,16.55623,18.68005,4.636297
501,Wall_Part,57716.0,57748.0,32.0,0,31.6786,16.55661,18.64579,5.1745863
501,Railing,57764.0,57764.0,0.0,0,31.76339,16.55726,18.55251,10.604172
501,Wall_Part,57772.0,57796.0,24.0,0,31.77934,16.55737,18.53246,15.925
501,Column,57804.0,57808.0,4.0,0,31.84065,16.55786,18.44989,9.633198
501,Rail,57816.0,57816.0,0.0,0,31.86741,16.558,18.4062,11.964717
501,Wall_Part,57828.0,57840.0,12.0,0,31.87956,16.55812,18.38306,18.376984
501,4O_Glass_Doors_Collider,57852.0,57852.0,0.0,0,31.90807,16.55824,18.31147,18.79529
501,Wall_Part,57860.0,57860.0,0.0,0,31.91569,16.55833,18.2865,17.924633
501,sideDoorsNonSpecific,57872.0,57872.0,0.0,0,31.92141,16.55842,18.26113,2.706734
501,Wall_Part,57884.0,58052.0,168.0,1,31.92895,16.55849,18.21074,2.0161386
501,sideDoorsNonSpecific,58060.0,58060.0,0.0,0,31.89595,16.55843,17.68399,1.9160231
501,Wall_Part,58072.0,58072.0,0.0,0,31.8937,16.55832,17.65895,3.7585824
501,Basic Wall:Cihla plná pálená 750mm:750090,58084.0,58116.0,32.0,0,31.88915,16.55827,17.609,8.346339
501,Wall_Part,58128.0,58140.0,12.0,0,31.87817,16.5579,17.48385,8.407934
501,Basic Wall:Cihla plná pálená 750mm:750090,58140.0,58148.0,8.0,0,31.8738,16.55784,17.43389,8.165115
501,Railing,58160.0,58160.0,0.0,0,31.86974,16.55777,17.38385,10.751832
501,Wall_Part,58172.0,58196.0,24.0,0,31.86808,16.55774,17.35883,16.9687
501,4O_Glass_Doors_Collider,58204.0,58252.0,48.0,0,31.86348,16.55756,17.259,17.712013
501,Wall_Part,58260.0,58416.0,156.0,1,31.86742,16.55752,17.08473,16.816454
501,4O_Glass_Doors_Collider,58428.0,58716.0,288.0,1,31.92838,16.55766,16.58924,17.09923
501,Wall_Part,58728.0,58728.0,0.0,0,32.0485,16.55751,15.6971,15.53977
501,Column,58740.0,59092.0,352.0,1,32.05188,16.55752,15.67233,12.085644
501,Wall_Part,59104.0,59348.0,244.0,1,32.19605,16.55742,14.58158,14.670557
501,4O_Glass_Doors_Collider,59360.0,59540.0,180.0,1,32.2681,16.55696,13.80957,14.621339
501,Floor:Podlaha dlažba 100mm:882128,59548.0,59828.0,280.0,1,32.31409,16.55612,13.23591,14.0846
501,4O,59836.0,60284.0,448.0,1,32.38099,16.55443,12.38668,11.902197
501,Wall_Part,60292.0,61572.0,1280.0,1,32.48822,16.55345,11.01499,11.466923
501,Cube (188),61580.0,61616.0,36.0,0,32.83618,15.95063,7.421055,7.887105
501,Wall_Part,61616.0,61684.0,68.0,1,32.85476,15.91683,7.331318,7.783957
501,Cube (188),61692.0,61692.0,0.0,0,32.87392,15.86201,7.118682,7.5842347
